trx_date,amount,currency,merchant_id,trx_date_ym
9/30/12,1730424,USD,eBay,2012-09
10/1/12,8834424,EUR,Apple,2012-10
10/2/12,4297250,RMB,Walmart,2012-10
10/3/12,2196570,USD,Costco,2012-10
10/4/12,5999736,EUR,Target,2012-10
10/5/12,6245644,RMB,eBay,2012-10
10/6/12,5626801,USD,Apple,2012-10
10/7/12,9787698,EUR,Walmart,2012-10
10/8/12,3071664,RMB,Costco,2012-10
10/9/12,7973686,USD,Target,2012-10
10/10/12,610629,EUR,eBay,2012-10
10/11/12,822078,RMB,Apple,2012-10
10/12/12,4927798,USD,Walmart,2012-10
10/13/12,276138,EUR,Costco,2012-10
10/14/12,3154403,RMB,Target,2012-10
10/15/12,8530166,USD,eBay,2012-10
10/16/12,4970161,EUR,Apple,2012-10
10/17/12,8909149,RMB,Walmart,2012-10
10/18/12,686384,USD,Costco,2012-10
10/19/12,8451440,EUR,Target,2012-10
10/20/12,6604486,RMB,eBay,2012-10
10/21/12,6485474,USD,Apple,2012-10
10/22/12,9137297,EUR,Walmart,2012-10
10/23/12,9207479,RMB,Costco,2012-10
10/24/12,8356509,USD,Target,2012-10
10/25/12,1299717,EUR,eBay,2012-10
10/26/12,3571698,RMB,Apple,2012-10
10/27/12,1751777,USD,Walmart,2012-10
10/28/12,1303048,EUR,Costco,2012-10
10/29/12,192342,RMB,Target,2012-10
10/30/12,5691049,USD,eBay,2012-10
10/31/12,8973791,EUR,Apple,2012-10
11/1/12,9859177,RMB,Walmart,2012-11
11/2/12,7802244,USD,Costco,2012-11
11/3/12,9495423,EUR,Target,2012-11
11/4/12,9646355,RMB,eBay,2012-11
11/5/12,7345092,USD,Apple,2012-11
11/6/12,8107994,EUR,Walmart,2012-11
11/7/12,92395,RMB,Costco,2012-11
11/8/12,6553587,USD,Target,2012-11
11/9/12,829925,EUR,eBay,2012-11
11/10/12,1383414,RMB,Apple,2012-11
11/11/12,6984387,USD,Walmart,2012-11
11/12/12,6747785,EUR,Costco,2012-11
11/13/12,6804676,RMB,Target,2012-11
11/14/12,8243643,USD,eBay,2012-11
11/15/12,7835479,EUR,Apple,2012-11
11/16/12,7438164,RMB,Walmart,2012-11
11/17/12,3331624,USD,Costco,2012-11
11/18/12,445182,EUR,Target,2012-11
11/19/12,1610867,RMB,eBay,2012-11
11/20/12,4405583,USD,Apple,2012-11
11/21/12,8958357,EUR,Walmart,2012-11
11/22/12,8829847,RMB,Costco,2012-11
11/23/12,3033660,USD,Target,2012-11
11/24/12,7019208,EUR,eBay,2012-11
11/25/12,7791219,RMB,Apple,2012-11
11/26/12,7688992,USD,Walmart,2012-11
11/27/12,849591,EUR,Costco,2012-11
11/28/12,1725574,RMB,Target,2012-11
11/29/12,462408,USD,eBay,2012-11
11/30/12,9528965,EUR,Apple,2012-11
12/1/12,7192759,RMB,Walmart,2012-12
12/2/12,1532141,USD,Costco,2012-12
12/3/12,8599599,EUR,Target,2012-12
12/4/12,4295270,RMB,eBay,2012-12
12/5/12,2132594,USD,Apple,2012-12
12/6/12,6246669,EUR,Walmart,2012-12
12/7/12,9906683,RMB,Costco,2012-12
12/8/12,7460066,USD,Target,2012-12
12/9/12,5623442,EUR,eBay,2012-12
12/10/12,8490834,RMB,Apple,2012-12
12/11/12,5013073,USD,Walmart,2012-12
12/12/12,9078897,EUR,Costco,2012-12
12/13/12,7017628,RMB,Target,2012-12
12/14/12,3836606,USD,eBay,2012-12
12/15/12,6878457,EUR,Apple,2012-12
12/16/12,9554734,RMB,Walmart,2012-12
12/17/12,1872200,USD,Costco,2012-12
12/18/12,3838838,EUR,Target,2012-12
12/19/12,859254,RMB,eBay,2012-12
12/20/12,4308714,USD,Apple,2012-12
12/21/12,9177749,EUR,Walmart,2012-12
12/22/12,5587508,RMB,Costco,2012-12
12/23/12,9632939,USD,Target,2012-12
12/24/12,9325990,EUR,eBay,2012-12
12/25/12,5221110,RMB,Apple,2012-12
12/26/12,1547541,USD,Walmart,2012-12
12/27/12,6345444,EUR,Costco,2012-12
12/28/12,6703127,RMB,Target,2012-12
12/29/12,9238714,USD,eBay,2012-12
12/30/12,7104039,EUR,Apple,2012-12
12/31/12,1274402,RMB,Walmart,2012-12
1/1/13,3792508,USD,Costco,2013-01
1/2/13,9015371,EUR,Target,2013-01
1/3/13,4599074,RMB,eBay,2013-01
1/4/13,1854408,USD,Apple,2013-01
1/5/13,9129640,EUR,Walmart,2013-01
1/6/13,6733207,RMB,Costco,2013-01
1/7/13,4615607,USD,Target,2013-01
1/8/13,5910709,EUR,eBay,2013-01
1/9/13,8430187,RMB,Apple,2013-01
1/10/13,5988114,USD,Walmart,2013-01
1/11/13,3120751,EUR,Costco,2013-01
1/12/13,149373,RMB,Target,2013-01
1/13/13,314518,USD,eBay,2013-01
1/14/13,2479552,EUR,Apple,2013-01
1/15/13,8222191,RMB,Walmart,2013-01
1/16/13,3315608,USD,Costco,2013-01
1/17/13,5266583,EUR,Target,2013-01
1/18/13,303228,RMB,eBay,2013-01
1/19/13,7592080,USD,Apple,2013-01
1/20/13,4780148,EUR,Walmart,2013-01
1/21/13,1289282,RMB,Costco,2013-01
1/22/13,8052472,USD,Target,2013-01
1/23/13,1103989,EUR,eBay,2013-01
1/24/13,1106755,RMB,Apple,2013-01
1/25/13,7263104,USD,Walmart,2013-01
1/26/13,3442681,EUR,Costco,2013-01
1/27/13,9649215,RMB,Target,2013-01
1/28/13,6101979,USD,eBay,2013-01
1/29/13,4582477,EUR,Apple,2013-01
1/30/13,8471006,RMB,Walmart,2013-01
1/31/13,2106693,USD,Costco,2013-01
2/1/13,7203696,EUR,Target,2013-02
2/2/13,6780283,RMB,eBay,2013-02
2/3/13,8498809,USD,Apple,2013-02
2/4/13,3569348,EUR,Walmart,2013-02
2/5/13,6768841,RMB,Costco,2013-02
2/6/13,4905407,USD,Target,2013-02
2/7/13,3855342,EUR,eBay,2013-02
2/8/13,8295923,RMB,Apple,2013-02
2/9/13,8257309,USD,Walmart,2013-02
2/10/13,1492555,EUR,Costco,2013-02
2/11/13,8980155,RMB,Target,2013-02
2/12/13,8523873,USD,eBay,2013-02
2/13/13,2929577,EUR,Apple,2013-02
2/14/13,2774063,RMB,Walmart,2013-02
2/15/13,226451,USD,Costco,2013-02
2/16/13,4517788,EUR,Target,2013-02
2/17/13,1493440,RMB,eBay,2013-02
2/18/13,1894072,USD,Apple,2013-02
2/19/13,3356311,EUR,Walmart,2013-02
2/20/13,6978859,RMB,Costco,2013-02
2/21/13,6619035,USD,Target,2013-02
2/22/13,2051810,EUR,eBay,2013-02
2/23/13,3529909,RMB,Apple,2013-02
2/24/13,3684261,USD,Walmart,2013-02
2/25/13,8104857,EUR,Costco,2013-02
2/26/13,9841829,RMB,Target,2013-02
2/27/13,5124221,USD,eBay,2013-02
2/28/13,631308,EUR,Apple,2013-02
3/1/13,2453931,RMB,Walmart,2013-03
3/2/13,2808855,USD,Costco,2013-03
3/3/13,3520742,EUR,Target,2013-03
3/4/13,4345525,RMB,eBay,2013-03
3/5/13,709350,USD,Apple,2013-03
3/6/13,1424778,EUR,Walmart,2013-03
3/7/13,4874102,RMB,Costco,2013-03
3/8/13,7693910,USD,Target,2013-03
3/9/13,1954626,EUR,eBay,2013-03
3/10/13,9229383,RMB,Apple,2013-03
3/11/13,2669261,USD,Walmart,2013-03
3/12/13,9791750,EUR,Costco,2013-03
3/13/13,1675236,RMB,Target,2013-03
3/14/13,3534990,USD,eBay,2013-03
3/15/13,4315304,EUR,Apple,2013-03
3/16/13,9078895,RMB,Walmart,2013-03
3/17/13,1399223,USD,Costco,2013-03
3/18/13,1792102,EUR,Target,2013-03
3/19/13,1289277,RMB,eBay,2013-03
3/20/13,7992635,USD,Apple,2013-03
3/21/13,1687888,EUR,Walmart,2013-03
3/22/13,8717175,RMB,Costco,2013-03
3/23/13,6476087,USD,Target,2013-03
3/24/13,1736677,EUR,eBay,2013-03
3/25/13,1405296,RMB,Apple,2013-03
3/26/13,3059511,USD,Walmart,2013-03
3/27/13,5541181,EUR,Costco,2013-03
3/28/13,516106,RMB,Target,2013-03
3/29/13,1943448,USD,eBay,2013-03
3/30/13,8936050,EUR,Apple,2013-03
3/31/13,5510540,RMB,Walmart,2013-03
4/1/13,8397134,USD,Costco,2013-04
4/2/13,9226929,EUR,Target,2013-04
4/3/13,4705317,RMB,eBay,2013-04
4/4/13,650716,USD,Apple,2013-04
4/5/13,264409,EUR,Walmart,2013-04
4/6/13,8771101,RMB,Costco,2013-04
4/7/13,5681071,USD,Target,2013-04
4/8/13,6810170,EUR,eBay,2013-04
4/9/13,4527666,RMB,Apple,2013-04
4/10/13,3222513,USD,Walmart,2013-04
4/11/13,7250665,EUR,Costco,2013-04
4/12/13,5853343,RMB,Target,2013-04
4/13/13,5966222,USD,eBay,2013-04
4/14/13,6966565,EUR,Apple,2013-04
4/15/13,9107299,RMB,Walmart,2013-04
4/16/13,7737216,USD,Costco,2013-04
4/17/13,1000507,EUR,Target,2013-04
4/18/13,8380994,RMB,eBay,2013-04
4/19/13,7277345,USD,Apple,2013-04
4/20/13,450836,EUR,Walmart,2013-04
4/21/13,4611476,RMB,Costco,2013-04
4/22/13,5723333,USD,Target,2013-04
4/23/13,8254330,EUR,eBay,2013-04
4/24/13,6717433,RMB,Apple,2013-04
4/25/13,7101751,USD,Walmart,2013-04
4/26/13,8631165,EUR,Costco,2013-04
4/27/13,5350353,RMB,Target,2013-04
4/28/13,7932061,USD,eBay,2013-04
4/29/13,9961295,EUR,Apple,2013-04
4/30/13,4367905,RMB,Walmart,2013-04
5/1/13,6569010,USD,Costco,2013-05
5/2/13,6545158,EUR,Target,2013-05
5/3/13,6903664,RMB,eBay,2013-05
5/4/13,4332392,USD,Apple,2013-05
5/5/13,5783891,EUR,Walmart,2013-05
5/6/13,6399443,RMB,Costco,2013-05
5/7/13,3163269,USD,Target,2013-05
5/8/13,4892136,EUR,eBay,2013-05
5/9/13,3575548,RMB,Apple,2013-05
5/10/13,7191088,USD,Walmart,2013-05
5/11/13,1735629,EUR,Costco,2013-05
5/12/13,4822803,RMB,Target,2013-05
5/13/13,9870618,USD,eBay,2013-05
5/14/13,8902125,EUR,Apple,2013-05
5/15/13,2757481,RMB,Walmart,2013-05
5/16/13,9417910,USD,Costco,2013-05
5/17/13,9639591,EUR,Target,2013-05
5/18/13,1309398,RMB,eBay,2013-05
5/19/13,1951746,USD,Apple,2013-05
5/20/13,2588317,EUR,Walmart,2013-05
5/21/13,4080366,RMB,Costco,2013-05
5/22/13,8946438,USD,Target,2013-05
5/23/13,4878806,EUR,eBay,2013-05
5/24/13,1210693,RMB,Apple,2013-05
5/25/13,4242186,USD,Walmart,2013-05
5/26/13,6923437,EUR,Costco,2013-05
5/27/13,9660865,RMB,Target,2013-05
5/28/13,7713938,USD,eBay,2013-05
5/29/13,83233,EUR,Apple,2013-05
5/30/13,4668163,RMB,Walmart,2013-05
5/31/13,6500498,USD,Costco,2013-05
6/1/13,7720208,EUR,Target,2013-06
6/2/13,3816479,RMB,eBay,2013-06
6/3/13,8920330,USD,Apple,2013-06
6/4/13,7344415,EUR,Walmart,2013-06
6/5/13,81126,RMB,Costco,2013-06
6/6/13,7998401,USD,Target,2013-06
6/7/13,2054175,EUR,eBay,2013-06
6/8/13,5029537,RMB,Apple,2013-06
6/9/13,3195392,USD,Walmart,2013-06
6/10/13,3599702,EUR,Costco,2013-06
6/11/13,535012,RMB,Target,2013-06
6/12/13,7673792,USD,eBay,2013-06
6/13/13,7658620,EUR,Apple,2013-06
6/14/13,3174647,RMB,Walmart,2013-06
6/15/13,2477355,USD,Costco,2013-06
6/16/13,6330702,EUR,Target,2013-06
6/17/13,9771249,RMB,eBay,2013-06
6/18/13,1884097,USD,Apple,2013-06
6/19/13,7033500,EUR,Walmart,2013-06
6/20/13,834345,RMB,Costco,2013-06
6/21/13,4647129,USD,Target,2013-06
6/22/13,9861450,EUR,eBay,2013-06
6/23/13,2153469,RMB,Apple,2013-06
6/24/13,8595859,USD,Walmart,2013-06
6/25/13,6127213,EUR,Costco,2013-06
6/26/13,2872275,RMB,Target,2013-06
6/27/13,342786,USD,eBay,2013-06
6/28/13,3404906,EUR,Apple,2013-06
6/29/13,5663104,RMB,Walmart,2013-06
6/30/13,8041290,USD,Costco,2013-06
7/1/13,2171132,EUR,Target,2013-07
7/2/13,5437535,RMB,eBay,2013-07
7/3/13,7000911,USD,Apple,2013-07
7/4/13,8857469,EUR,Walmart,2013-07
7/5/13,4570726,RMB,Costco,2013-07
7/6/13,8597076,USD,Target,2013-07
7/7/13,9547509,EUR,eBay,2013-07
7/8/13,142974,RMB,Apple,2013-07
7/9/13,6436916,USD,Walmart,2013-07
7/10/13,2535402,EUR,Costco,2013-07
7/11/13,8678076,RMB,Target,2013-07
7/12/13,2040971,USD,eBay,2013-07
7/13/13,5968005,EUR,Apple,2013-07
7/14/13,3246298,RMB,Walmart,2013-07
7/15/13,3554652,USD,Costco,2013-07
7/16/13,65499,EUR,Target,2013-07
7/17/13,1000972,RMB,eBay,2013-07
7/18/13,3324867,USD,Apple,2013-07
7/19/13,2639729,EUR,Walmart,2013-07
7/20/13,5175699,RMB,Costco,2013-07
7/21/13,7400430,USD,Target,2013-07
7/22/13,4690933,EUR,eBay,2013-07
7/23/13,911151,RMB,Apple,2013-07
7/24/13,975143,USD,Walmart,2013-07
7/25/13,8102862,EUR,Costco,2013-07
7/26/13,4673199,RMB,Target,2013-07
7/27/13,2437269,USD,eBay,2013-07
7/28/13,5202576,EUR,Apple,2013-07
7/29/13,6017734,RMB,Walmart,2013-07
7/30/13,2182389,USD,Costco,2013-07
7/31/13,2007100,EUR,Target,2013-07
8/1/13,6810781,RMB,eBay,2013-08
8/2/13,174258,USD,Apple,2013-08
8/3/13,7250408,EUR,Walmart,2013-08
8/4/13,5692680,RMB,Costco,2013-08
8/5/13,452228,USD,Target,2013-08
8/6/13,2102915,EUR,eBay,2013-08
8/7/13,8682341,RMB,Apple,2013-08
8/8/13,1530964,USD,Walmart,2013-08
8/9/13,9383888,EUR,Costco,2013-08
8/10/13,8391682,RMB,Target,2013-08
8/11/13,2743064,USD,eBay,2013-08
8/12/13,4686519,EUR,Apple,2013-08
8/13/13,9647236,RMB,Walmart,2013-08
8/14/13,8061469,USD,Costco,2013-08
8/15/13,3661711,EUR,Target,2013-08
8/16/13,7575198,RMB,eBay,2013-08
8/17/13,6871232,USD,Apple,2013-08
8/18/13,7291978,EUR,Walmart,2013-08
8/19/13,3395436,RMB,Costco,2013-08
8/20/13,1507320,USD,Target,2013-08
8/21/13,1206416,EUR,eBay,2013-08
8/22/13,2845764,RMB,Apple,2013-08
8/23/13,9343040,USD,Walmart,2013-08
8/24/13,6089698,EUR,Costco,2013-08
8/25/13,6465317,RMB,Target,2013-08
8/26/13,5338806,USD,eBay,2013-08
8/27/13,7424264,EUR,Apple,2013-08
8/28/13,7961446,RMB,Walmart,2013-08
8/29/13,5328121,USD,Costco,2013-08
8/30/13,7717878,EUR,Target,2013-08
8/31/13,2327667,RMB,eBay,2013-08
9/1/13,9728118,USD,Apple,2013-09
9/2/13,4607128,EUR,Walmart,2013-09
9/3/13,2520145,RMB,Costco,2013-09
9/4/13,259718,USD,Target,2013-09
9/5/13,4857169,EUR,eBay,2013-09
9/6/13,7367274,RMB,Apple,2013-09
9/7/13,1315945,USD,Walmart,2013-09
9/8/13,5873654,EUR,Costco,2013-09
9/9/13,1982670,RMB,Target,2013-09
9/10/13,4865568,USD,eBay,2013-09
9/11/13,9168154,EUR,Apple,2013-09
9/12/13,6243513,RMB,Walmart,2013-09
9/13/13,2262653,USD,Costco,2013-09
9/14/13,3298815,EUR,Target,2013-09
9/15/13,2622308,RMB,eBay,2013-09
9/16/13,9150512,USD,Apple,2013-09
9/17/13,9185224,EUR,Walmart,2013-09
9/18/13,3608099,RMB,Costco,2013-09
9/19/13,8014836,USD,Target,2013-09
9/20/13,2527010,EUR,eBay,2013-09
9/21/13,6270764,RMB,Apple,2013-09
9/22/13,3047608,USD,Walmart,2013-09
9/23/13,3018752,EUR,Costco,2013-09
9/24/13,6018258,RMB,Target,2013-09
9/25/13,3708710,USD,eBay,2013-09
9/26/13,6953911,EUR,Apple,2013-09
9/27/13,914630,RMB,Walmart,2013-09
9/28/13,8103381,USD,Costco,2013-09
9/29/13,3047512,EUR,Target,2013-09
9/30/13,8095805,RMB,eBay,2013-09
10/1/13,2474637,USD,Apple,2013-10
10/2/13,8745942,EUR,Walmart,2013-10
10/3/13,4588687,RMB,Costco,2013-10
10/4/13,9292694,USD,Target,2013-10
10/5/13,1305572,EUR,eBay,2013-10
10/6/13,3506394,RMB,Apple,2013-10
10/7/13,6522252,USD,Walmart,2013-10
10/8/13,5240361,EUR,Costco,2013-10
10/9/13,8492699,RMB,Target,2013-10
10/10/13,5183216,USD,eBay,2013-10
10/11/13,4322247,EUR,Apple,2013-10
10/12/13,5856945,RMB,Walmart,2013-10
10/13/13,525855,USD,Costco,2013-10
10/14/13,5508567,EUR,Target,2013-10
10/15/13,3898656,RMB,eBay,2013-10
10/16/13,562836,USD,Apple,2013-10
10/17/13,5808439,EUR,Walmart,2013-10
10/18/13,6657643,RMB,Costco,2013-10
10/19/13,1174369,USD,Target,2013-10
10/20/13,9263085,EUR,eBay,2013-10
10/21/13,1755487,RMB,Apple,2013-10
10/22/13,7570283,USD,Walmart,2013-10
10/23/13,6617766,EUR,Costco,2013-10
10/24/13,7402734,RMB,Target,2013-10
10/25/13,8609757,USD,eBay,2013-10
10/26/13,185251,EUR,Apple,2013-10
10/27/13,6586626,RMB,Walmart,2013-10
10/28/13,4228038,USD,Costco,2013-10
10/29/13,2963150,EUR,Target,2013-10
10/30/13,1443599,RMB,eBay,2013-10
10/31/13,3648308,USD,Apple,2013-10
11/1/13,996523,EUR,Walmart,2013-11
11/2/13,3777217,RMB,Costco,2013-11
11/3/13,8604166,USD,Target,2013-11
11/4/13,1733288,EUR,eBay,2013-11
11/5/13,6351491,RMB,Apple,2013-11
11/6/13,5108217,USD,Walmart,2013-11
11/7/13,6546815,EUR,Costco,2013-11
11/8/13,5560675,RMB,Target,2013-11
11/9/13,3814512,USD,eBay,2013-11
11/10/13,8609760,EUR,Apple,2013-11
11/11/13,6444186,RMB,Walmart,2013-11
11/12/13,9929614,USD,Costco,2013-11
11/13/13,9239719,EUR,Target,2013-11
11/14/13,6931100,RMB,eBay,2013-11
11/15/13,7499106,USD,Apple,2013-11
11/16/13,1186665,EUR,Walmart,2013-11
11/17/13,4123263,RMB,Costco,2013-11
11/18/13,4798892,USD,Target,2013-11
11/19/13,8600010,EUR,eBay,2013-11
11/20/13,941717,RMB,Apple,2013-11
11/21/13,9350249,USD,Walmart,2013-11
11/22/13,1100439,EUR,Costco,2013-11
11/23/13,6282759,RMB,Target,2013-11
11/24/13,5437309,USD,eBay,2013-11
11/25/13,3551014,EUR,Apple,2013-11
11/26/13,2603000,RMB,Walmart,2013-11
11/27/13,9892657,USD,Costco,2013-11
11/28/13,3308243,EUR,Target,2013-11
11/29/13,1175646,RMB,eBay,2013-11
11/30/13,940158,USD,Apple,2013-11
12/1/13,8723282,EUR,Walmart,2013-12
12/2/13,1840780,RMB,Costco,2013-12
12/3/13,5878348,USD,Target,2013-12
12/4/13,6624283,EUR,eBay,2013-12
12/5/13,3864381,RMB,Apple,2013-12
12/6/13,9488721,USD,Walmart,2013-12
12/7/13,7842824,EUR,Costco,2013-12
12/8/13,7821587,RMB,Target,2013-12
12/9/13,6504943,USD,eBay,2013-12
12/10/13,3456009,EUR,Apple,2013-12
12/11/13,3791846,RMB,Walmart,2013-12
12/12/13,6240345,USD,Costco,2013-12
12/13/13,3123876,EUR,Target,2013-12
12/14/13,8589089,RMB,eBay,2013-12
12/15/13,6496899,USD,Apple,2013-12
12/16/13,5258098,EUR,Walmart,2013-12
12/17/13,8891780,RMB,Costco,2013-12
12/18/13,2324754,USD,Target,2013-12
12/19/13,9568731,EUR,eBay,2013-12
12/20/13,5003416,RMB,Apple,2013-12
12/21/13,4526920,USD,Walmart,2013-12
12/22/13,1952301,EUR,Costco,2013-12
12/23/13,9174667,RMB,Target,2013-12
12/24/13,2072508,USD,eBay,2013-12
12/25/13,3229520,EUR,Apple,2013-12
12/26/13,1272362,RMB,Walmart,2013-12
12/27/13,5658640,USD,Costco,2013-12
12/28/13,5789467,EUR,Target,2013-12
12/29/13,7149510,RMB,eBay,2013-12
12/30/13,1699921,USD,Apple,2013-12
12/31/13,563305,EUR,Walmart,2013-12
1/1/14,1979576,RMB,Costco,2014-01
1/2/14,7523918,USD,Target,2014-01
1/3/14,7639346,EUR,eBay,2014-01
1/4/14,8566539,RMB,Apple,2014-01
1/5/14,2554485,USD,Walmart,2014-01
1/6/14,3289115,EUR,Costco,2014-01
1/7/14,4662059,RMB,Target,2014-01
1/8/14,5813847,USD,eBay,2014-01
1/9/14,539914,EUR,Apple,2014-01
1/10/14,4238700,RMB,Walmart,2014-01
1/11/14,2242322,USD,Costco,2014-01
1/12/14,1363528,EUR,Target,2014-01
1/13/14,89536,RMB,eBay,2014-01
1/14/14,9591394,USD,Apple,2014-01
1/15/14,6221013,EUR,Walmart,2014-01
1/16/14,1413855,RMB,Costco,2014-01
1/17/14,4854274,USD,Target,2014-01
1/18/14,6553169,EUR,eBay,2014-01
1/19/14,7859865,RMB,Apple,2014-01
1/20/14,5242916,USD,Walmart,2014-01
1/21/14,7955744,EUR,Costco,2014-01
1/22/14,3670023,RMB,Target,2014-01
1/23/14,63474,USD,eBay,2014-01
1/24/14,3233893,EUR,Apple,2014-01
1/25/14,7209680,RMB,Walmart,2014-01
1/26/14,2336001,USD,Costco,2014-01
1/27/14,5764821,EUR,Target,2014-01
1/28/14,7250574,RMB,eBay,2014-01
1/29/14,6172859,USD,Apple,2014-01
1/30/14,9619976,EUR,Walmart,2014-01
1/31/14,6137019,RMB,Costco,2014-01
2/1/14,1229376,USD,Target,2014-02
2/2/14,3761374,EUR,eBay,2014-02
2/3/14,1726820,RMB,Apple,2014-02
2/4/14,4748824,USD,Walmart,2014-02
2/5/14,240848,EUR,Costco,2014-02
2/6/14,6341503,RMB,Target,2014-02
2/7/14,6153564,USD,eBay,2014-02
2/8/14,9978530,EUR,Apple,2014-02
2/9/14,9710090,RMB,Walmart,2014-02
2/10/14,830839,USD,Costco,2014-02
2/11/14,3524300,EUR,Target,2014-02
2/12/14,6883056,RMB,eBay,2014-02
2/13/14,9398770,USD,Apple,2014-02
2/14/14,6789266,EUR,Walmart,2014-02
2/15/14,2772725,RMB,Costco,2014-02
2/16/14,4841528,USD,Target,2014-02
2/17/14,6960199,EUR,eBay,2014-02
2/18/14,6130174,RMB,Apple,2014-02
2/19/14,8197971,USD,Walmart,2014-02
2/20/14,9520573,EUR,Costco,2014-02
2/21/14,212794,RMB,Target,2014-02
2/22/14,1679824,USD,eBay,2014-02
2/23/14,4615571,EUR,Apple,2014-02
2/24/14,9829814,RMB,Walmart,2014-02
2/25/14,4065218,USD,Costco,2014-02
2/26/14,5253528,EUR,Target,2014-02
2/27/14,8999706,RMB,eBay,2014-02
2/28/14,6603339,USD,Apple,2014-02
3/1/14,898481,EUR,Walmart,2014-03
3/2/14,6413717,RMB,Costco,2014-03
3/3/14,247327,USD,Target,2014-03
3/4/14,1068983,EUR,eBay,2014-03
3/5/14,3084324,RMB,Apple,2014-03
3/6/14,6921533,USD,Walmart,2014-03
3/7/14,7683497,EUR,Costco,2014-03
3/8/14,1374825,RMB,Target,2014-03
3/9/14,630693,USD,eBay,2014-03
3/10/14,1155117,EUR,Apple,2014-03
3/11/14,1743015,RMB,Walmart,2014-03
3/12/14,4011328,USD,Costco,2014-03
3/13/14,8817825,EUR,Target,2014-03
3/14/14,3987756,RMB,eBay,2014-03
3/15/14,8188191,USD,Apple,2014-03
3/16/14,1408140,EUR,Walmart,2014-03
3/17/14,3691368,RMB,Costco,2014-03
3/18/14,7545768,USD,Target,2014-03
3/19/14,5756434,EUR,eBay,2014-03
3/20/14,427073,RMB,Apple,2014-03
3/21/14,2830504,USD,Walmart,2014-03
3/22/14,7453100,EUR,Costco,2014-03
3/23/14,1257090,RMB,Target,2014-03
3/24/14,2464718,USD,eBay,2014-03
3/25/14,7292338,EUR,Apple,2014-03
3/26/14,1672149,RMB,Walmart,2014-03
3/27/14,2138229,USD,Costco,2014-03
3/28/14,6756244,EUR,Target,2014-03
3/29/14,5777323,RMB,eBay,2014-03
3/30/14,3084021,USD,Apple,2014-03
3/31/14,4722362,EUR,Walmart,2014-03
4/1/14,3684902,RMB,Costco,2014-04
4/2/14,3911481,USD,Target,2014-04
4/3/14,5645067,EUR,eBay,2014-04
4/4/14,5509723,RMB,Apple,2014-04
4/5/14,1342044,USD,Walmart,2014-04
4/6/14,5506630,EUR,Costco,2014-04
4/7/14,617067,RMB,Target,2014-04
4/8/14,5400990,USD,eBay,2014-04
4/9/14,1205978,EUR,Apple,2014-04
4/10/14,3344961,RMB,Walmart,2014-04
4/11/14,5509771,USD,Costco,2014-04
4/12/14,5243249,EUR,Target,2014-04
4/13/14,3288637,RMB,eBay,2014-04
4/14/14,4890851,USD,Apple,2014-04
4/15/14,9589277,EUR,Walmart,2014-04
4/16/14,9950328,RMB,Costco,2014-04
4/17/14,5500114,USD,Target,2014-04
4/18/14,3162486,EUR,eBay,2014-04
4/19/14,7043962,RMB,Apple,2014-04
4/20/14,576701,USD,Walmart,2014-04
4/21/14,4419308,EUR,Costco,2014-04
4/22/14,6755789,RMB,Target,2014-04
4/23/14,3014167,USD,eBay,2014-04
4/24/14,613986,EUR,Apple,2014-04
4/25/14,4034078,RMB,Walmart,2014-04
4/26/14,7194758,USD,Costco,2014-04
4/27/14,9356668,EUR,Target,2014-04
4/28/14,2926612,RMB,eBay,2014-04
4/29/14,6466733,USD,Apple,2014-04
4/30/14,500145,EUR,Walmart,2014-04
5/1/14,9254193,RMB,Costco,2014-05
5/2/14,8735018,USD,Target,2014-05
5/3/14,5616383,EUR,eBay,2014-05
5/4/14,9719252,RMB,Apple,2014-05
5/5/14,3371311,USD,Walmart,2014-05
5/6/14,525209,EUR,Costco,2014-05
5/7/14,377567,RMB,Target,2014-05
5/8/14,2822413,USD,eBay,2014-05
5/9/14,2771132,EUR,Apple,2014-05
5/10/14,7117662,RMB,Walmart,2014-05
5/11/14,3512175,USD,Costco,2014-05
5/12/14,4786355,EUR,Target,2014-05
5/13/14,4304978,RMB,eBay,2014-05
5/14/14,4498355,USD,Apple,2014-05
5/15/14,6637873,EUR,Walmart,2014-05
5/16/14,8841935,RMB,Costco,2014-05
5/17/14,8084704,USD,Target,2014-05
5/18/14,5828666,EUR,eBay,2014-05
5/19/14,2737110,RMB,Apple,2014-05
5/20/14,6433426,USD,Walmart,2014-05
5/21/14,7374080,EUR,Costco,2014-05
5/22/14,9328627,RMB,Target,2014-05
5/23/14,1318905,USD,eBay,2014-05
5/24/14,3016838,EUR,Apple,2014-05
5/25/14,3239151,RMB,Walmart,2014-05
5/26/14,3960624,USD,Costco,2014-05
5/27/14,9679484,EUR,Target,2014-05
5/28/14,4598362,RMB,eBay,2014-05
5/29/14,2330789,USD,Apple,2014-05
5/30/14,6754785,EUR,Walmart,2014-05
5/31/14,3651032,RMB,Costco,2014-05
6/1/14,1523531,USD,Target,2014-06
6/2/14,7380192,EUR,eBay,2014-06
6/3/14,6354782,RMB,Apple,2014-06
6/4/14,4555193,USD,Walmart,2014-06
6/5/14,3809683,EUR,Costco,2014-06
6/6/14,7643217,RMB,Target,2014-06
6/7/14,6492104,USD,eBay,2014-06
6/8/14,897910,EUR,Apple,2014-06
6/9/14,1616323,RMB,Walmart,2014-06
6/10/14,1917981,USD,Costco,2014-06
